year,district,call_year,wdid,gnis_id,may_swe,peak_swe,apr_fx_apr_to_sep,may_fx_apr_to_sep,apr_eddi30d,may_eddi30d,apr_eddi90d,may_eddi90d,apr_eddi180d,may_eddi180d,apr_eddi1y,may_eddi1y
1987,05,1945.4381720430108,0502131,178186,350.52,406.4,80,66,-1.368971963,0.405233645,-1.512336449,-0.801308411,-1.539626168,-0.913084112,-1.205700935,-1.203084112
1987,05,1945.4381720430108,0504081,178348,350.52,406.4,80,66,-1.368971963,0.405233645,-1.512336449,-0.801308411,-1.539626168,-0.913084112,-1.205700935,-1.203084112
1987,05,1945.4381720430108,0500796,178283,350.52,406.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,06,1945.4381720430108,0602105,180974,204.8666667,322.6,77,67,-1.4353,0.3525,-1.7381,-0.87,-1.7798,-0.9775,-1.3791,-1.3332
1987,06,1945.4381720430108,0604256,178467,204.8666667,322.6,77,67,-1.4353,0.3525,-1.7381,-0.87,-1.7798,-0.9775,-1.3791,-1.3332
1987,06,1945.4381720430108,0604255,178467,204.8666667,322.6,77,67,-1.4353,0.3525,-1.7381,-0.87,-1.7798,-0.9775,-1.3791,-1.3332
1987,07,1935.215053763441,0700812,181805,NA,NA,255,180,-1.45394958,0.374285714,-1.701764706,-0.948067227,-1.928907563,-1.083865546,-1.635294118,-1.573361345
1987,07,1935.215053763441,0702108,181545,NA,NA,255,180,-1.45394958,0.374285714,-1.701764706,-0.948067227,-1.928907563,-1.083865546,-1.635294118,-1.573361345
1987,07,1935.215053763441,0700859,181545,NA,NA,255,180,-1.45394958,0.374285714,-1.701764706,-0.948067227,-1.928907563,-1.083865546,-1.635294118,-1.573361345
1987,07,1935.215053763441,0703391,181805,NA,NA,255,180,-1.45394958,0.374285714,-1.701764706,-0.948067227,-1.928907563,-1.083865546,-1.635294118,-1.573361345
1987,08,1915.5456989247311,0801000,201759,NA,NA,255,180,-1.389583333,0.207462121,-1.542537879,-0.978674242,-1.690227273,-0.895340909,-1.043522727,-1.15625
1987,08,1915.5456989247311,0801180,185069,NA,NA,255,180,-1.389583333,0.207462121,-1.542537879,-0.978674242,-1.690227273,-0.895340909,-1.043522727,-1.15625
1987,08,1915.5456989247311,0801020,201759,NA,NA,255,180,-1.389583333,0.207462121,-1.542537879,-0.978674242,-1.690227273,-0.895340909,-1.043522727,-1.15625
1987,08,1915.5456989247311,0808159,201759,NA,NA,255,180,-1.389583333,0.207462121,-1.542537879,-0.978674242,-1.690227273,-0.895340909,-1.043522727,-1.15625
1987,09,1943.80376344086,0902107,182308,NA,NA,255,180,-1.520806452,0.293870968,-1.611290323,-0.853548387,-1.793225806,-0.979354839,-1.464677419,-1.503225806
1987,09,1943.80376344086,0904288,182148,NA,NA,255,180,-1.520806452,0.293870968,-1.611290323,-0.853548387,-1.793225806,-0.979354839,-1.464677419,-1.503225806
1987,09,1943.80376344086,0901591,182308,NA,NA,255,180,-1.520806452,0.293870968,-1.611290323,-0.853548387,-1.793225806,-0.979354839,-1.464677419,-1.503225806
1987,09,1943.80376344086,0905632,182308,NA,NA,255,180,-1.520806452,0.293870968,-1.611290323,-0.853548387,-1.793225806,-0.979354839,-1.464677419,-1.503225806
1987,23,1914.970430107527,2300679,183803,398.8,477.5,NA,NA,-1.75359322,-0.038983051,-2.052745763,-1.312271186,-2.078338983,-1.533694915,-1.996677966,-1.858949153
1987,23,1914.970430107527,2302103,183790,398.8,477.5,NA,NA,-1.75359322,-0.038983051,-2.052745763,-1.312271186,-2.078338983,-1.533694915,-1.996677966,-1.858949153
1987,23,1914.970430107527,2302119,183410,398.8,477.5,NA,NA,-1.75359322,-0.038983051,-2.052745763,-1.312271186,-2.078338983,-1.533694915,-1.996677966,-1.858949153
1987,64,1945.491935483871,6400503,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6402411,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6499999,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6405603,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6405603,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6405603,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6406695,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6406695,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,64,1945.491935483871,6406695,201759,172.2833333,277.7166667,519,414,-1.251324111,0.904090909,-0.934822134,-0.537964427,-0.774426877,-0.218102767,-0.724268775,-0.59270751
1987,80,1914.970430107527,8002107,182383,NA,NA,255,180,-1.579705882,0.222647059,-1.828676471,-1.053455882,-1.864044118,-1.114338235,-1.625220588,-1.545514706
1987,80,1914.970430107527,8002126,183481,NA,NA,255,180,-1.579705882,0.222647059,-1.828676471,-1.053455882,-1.864044118,-1.114338235,-1.625220588,-1.545514706
1987,80,1914.970430107527,8003550,201759,NA,NA,255,180,-1.579705882,0.222647059,-1.828676471,-1.053455882,-1.864044118,-1.114338235,-1.625220588,-1.545514706
1988,01,1924.6693548387095,0100839,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0100843,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0102003,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0108327,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0108327,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0108327,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0110900,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0110900,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,01,1924.6693548387095,0110900,201759,329.3333333,376.75,474,459,-0.207422594,0.500945607,-0.584669456,0.058627615,-0.621472803,-0.592995816,-0.404619247,-0.395205021
1988,02,1920.5403225806451,0200740,201759,329.3333333,376.75,474,459,-0.221105263,0.469210526,-0.496315789,0.049263158,-0.691157895,-0.592,-0.567,-0.513947368
1988,02,1920.5403225806451,0201015,201759,329.3333333,376.75,474,459,-0.221105263,0.469210526,-0.496315789,0.049263158,-0.691157895,-0.592,-0.567,-0.513947368
1988,02,1920.5403225806451,0203375,184959,329.3333333,376.75,474,459,-0.221105263,0.469210526,-0.496315789,0.049263158,-0.691157895,-0.592,-0.567,-0.513947368
1988,02,1920.5403225806451,0203936,201759,329.3333333,376.75,474,459,-0.221105263,0.469210526,-0.496315789,0.049263158,-0.691157895,-0.592,-0.567,-0.513947368
1988,02,1920.5403225806451,0203936,201759,329.3333333,376.75,474,459,-0.221105263,0.469210526,-0.496315789,0.049263158,-0.691157895,-0.592,-0.567,-0.513947368
1988,02,1920.5403225806451,0208828,201759,329.3333333,376.75,474,459,-0.221105263,0.469210526,-0.496315789,0.049263158,-0.691157895,-0.592,-0.567,-0.513947368
1988,02,1920.5403225806451,0208828,201759,329.3333333,376.75,474,459,-0.221105263,0.469210526,-0.496315789,0.049263158,-0.691157895,-0.592,-0.567,-0.513947368
1988,04,1924.19623655914,0400766,205019,560.05,566.4,115,110,-0.48797619,0.497440476,-0.573452381,-0.068928571,-0.778333333,-0.679940476,-0.488214286,-0.445297619
1988,04,1924.19623655914,0400861,177565,560.05,566.4,115,110,-0.48797619,0.497440476,-0.573452381,-0.068928571,-0.778333333,-0.679940476,-0.488214286,-0.445297619
1988,04,1924.19623655914,0400868,177536,560.05,566.4,115,110,-0.48797619,0.497440476,-0.573452381,-0.068928571,-0.778333333,-0.679940476,-0.488214286,-0.445297619
1988,04,1924.19623655914,0404167,177922,560.05,566.4,115,110,-0.48797619,0.497440476,-0.573452381,-0.068928571,-0.778333333,-0.679940476,-0.488214286,-0.445297619
1988,04,1924.19623655914,0400559,177536,560.05,566.4,115,110,-0.48797619,0.497440476,-0.573452381,-0.068928571,-0.778333333,-0.679940476,-0.488214286,-0.445297619
1988,04,1924.19623655914,0400639,205019,560.05,566.4,115,110,-0.48797619,0.497440476,-0.573452381,-0.068928571,-0.778333333,-0.679940476,-0.488214286,-0.445297619
1988,04,1924.19623655914,0405057,205019,560.05,566.4,115,110,-0.48797619,0.497440476,-0.573452381,-0.068928571,-0.778333333,-0.679940476,-0.488214286,-0.445297619
1988,05,1924.19623655914,0500991,205012,497.84,510.54,80,76,-0.384205607,0.433831776,-0.464579439,0.01635514,-0.795514019,-0.659626168,-0.567757009,-0.537943925
1988,05,1924.19623655914,0502131,178186,497.84,510.54,80,76,-0.384205607,0.433831776,-0.464579439,0.01635514,-0.795514019,-0.659626168,-0.567757009,-0.537943925
1988,05,1924.19623655914,0504081,178348,497.84,510.54,80,76,-0.384205607,0.433831776,-0.464579439,0.01635514,-0.795514019,-0.659626168,-0.567757009,-0.537943925
1988,05,1924.19623655914,0500796,178283,497.84,510.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,06,1924.19623655914,0602105,180974,285.3,372.5333333,94,91,-0.5169,0.4116,-0.5093,-0.0492,-0.8751,-0.6956,-0.6405,-0.6356
1988,06,1924.19623655914,0604256,178467,285.3,372.5333333,94,91,-0.5169,0.4116,-0.5093,-0.0492,-0.8751,-0.6956,-0.6405,-0.6356
1988,06,1924.19623655914,0604255,178467,285.3,372.5333333,94,91,-0.5169,0.4116,-0.5093,-0.0492,-0.8751,-0.6956,-0.6405,-0.6356
1988,07,1917.0564516129032,0700812,181805,NA,NA,185,182,-0.902689076,0.19487395,-1.014705882,-0.573109244,-1.26487395,-1.111932773,-0.875462185,-0.92697479
1988,07,1917.0564516129032,0702108,181545,NA,NA,185,182,-0.902689076,0.19487395,-1.014705882,-0.573109244,-1.26487395,-1.111932773,-0.875462185,-0.92697479
1988,07,1917.0564516129032,0700859,181545,NA,NA,185,182,-0.902689076,0.19487395,-1.014705882,-0.573109244,-1.26487395,-1.111932773,-0.875462185,-0.92697479
1988,07,1917.0564516129032,0703391,181805,NA,NA,185,182,-0.902689076,0.19487395,-1.014705882,-0.573109244,-1.26487395,-1.111932773,-0.875462185,-0.92697479
1988,08,1908.6370967741937,0801000,201759,NA,NA,185,182,-0.458333333,0.344166667,-0.533484848,-0.149128788,-0.682310606,-0.696136364,-0.603977273,-0.624090909
1988,08,1908.6370967741937,0801180,185069,NA,NA,185,182,-0.458333333,0.344166667,-0.533484848,-0.149128788,-0.682310606,-0.696136364,-0.603977273,-0.624090909
1988,08,1908.6370967741937,0801020,201759,NA,NA,185,182,-0.458333333,0.344166667,-0.533484848,-0.149128788,-0.682310606,-0.696136364,-0.603977273,-0.624090909
1988,08,1908.6370967741937,0808159,201759,NA,NA,185,182,-0.458333333,0.344166667,-0.533484848,-0.149128788,-0.682310606,-0.696136364,-0.603977273,-0.624090909
1988,09,1938.9032258064517,0902107,182308,NA,NA,185,182,-0.733387097,0.306451613,-0.771935484,-0.361290323,-1.1462903230000001,-0.980483871,-0.841451613,-0.83
1988,09,1938.9032258064517,0904288,182148,NA,NA,185,182,-0.733387097,0.306451613,-0.771935484,-0.361290323,-1.1462903230000001,-0.980483871,-0.841451613,-0.83
1988,09,1938.9032258064517,0901591,182308,NA,NA,185,182,-0.733387097,0.306451613,-0.771935484,-0.361290323,-1.1462903230000001,-0.980483871,-0.841451613,-0.83
1988,09,1938.9032258064517,0905632,182308,NA,NA,185,182,-0.733387097,0.306451613,-0.771935484,-0.361290323,-1.1462903230000001,-0.980483871,-0.841451613,-0.83
1988,23,1893.2043010752689,2300679,183803,348,378.5,NA,NA,-0.912271186,0.207186441,-0.760338983,-0.342338983,-0.883932203,-0.938610169,-0.842576271,-0.803152542
1988,23,1893.2043010752689,2302103,183790,348,378.5,NA,NA,-0.912271186,0.207186441,-0.760338983,-0.342338983,-0.883932203,-0.938610169,-0.842576271,-0.803152542
1988,23,1893.2043010752689,2302119,183410,348,378.5,NA,NA,-0.912271186,0.207186441,-0.760338983,-0.342338983,-0.883932203,-0.938610169,-0.842576271,-0.803152542
1988,64,1917.9408602150536,6400503,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6402411,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6499999,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6405603,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6405603,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6405603,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6406695,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6406695,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,64,1917.9408602150536,6406695,201759,329.3333333,376.75,474,459,-0.015750988,0.429090909,-0.51513834,0.201679842,-0.56,-0.54756917,-0.245256917,-0.353557312
1988,80,1902.3924731182797,8002107,182383,NA,NA,185,182,-0.923602941,0.262058824,-0.893308824,-0.435073529,-1.163455882,-0.979191176,-0.737794118,-0.773308824
1988,80,1902.3924731182797,8002126,183481,NA,NA,185,182,-0.923602941,0.262058824,-0.893308824,-0.435073529,-1.163455882,-0.979191176,-0.737794118,-0.773308824
1988,80,1902.3924731182797,8003550,201759,NA,NA,185,182,-0.923602941,0.262058824,-0.893308824,-0.435073529,-1.163455882,-0.979191176,-0.737794118,-0.773308824
1989,01,1907.8521505376343,0100839,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0100843,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0102003,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0108327,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0108327,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0108327,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0110900,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0110900,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,01,1907.8521505376343,0110900,201759,199.8166667,331.05,361,317,1.007297071,0.710895397,-0.046468619,0.195874477,0.439472803,0.316903766,0.809782427,0.749790795
1989,02,1903.6908602150536,0200740,201759,199.8166667,331.05,361,317,0.942421053,0.576736842,-0.186105263,0.006631579,0.180263158,-0.008526316,0.474578947,0.415736842
1989,02,1903.6908602150536,0201015,201759,199.8166667,331.05,361,317,0.942421053,0.576736842,-0.186105263,0.006631579,0.180263158,-0.008526316,0.474578947,0.415736842
1989,02,1903.6908602150536,0203375,184959,199.8166667,331.05,361,317,0.942421053,0.576736842,-0.186105263,0.006631579,0.180263158,-0.008526316,0.474578947,0.415736842
1989,02,1903.6908602150536,0203936,201759,199.8166667,331.05,361,317,0.942421053,0.576736842,-0.186105263,0.006631579,0.180263158,-0.008526316,0.474578947,0.415736842
1989,02,1903.6908602150536,0203936,201759,199.8166667,331.05,361,317,0.942421053,0.576736842,-0.186105263,0.006631579,0.180263158,-0.008526316,0.474578947,0.415736842
1989,02,1903.6908602150536,0208828,201759,199.8166667,331.05,361,317,0.942421053,0.576736842,-0.186105263,0.006631579,0.180263158,-0.008526316,0.474578947,0.415736842
1989,02,1903.6908602150536,0208828,201759,199.8166667,331.05,361,317,0.942421053,0.576736842,-0.186105263,0.006631579,0.180263158,-0.008526316,0.474578947,0.415736842
1989,04,1910.4274193548388,0400766,205019,353.05,472.4,83,73,0.897916667,0.700119048,-0.006845238,0.295238095,0.431845238,0.220059524,0.62827381,0.760416667
1989,04,1910.4274193548388,0400861,177565,353.05,472.4,83,73,0.897916667,0.700119048,-0.006845238,0.295238095,0.431845238,0.220059524,0.62827381,0.760416667
1989,04,1910.4274193548388,0400868,177536,353.05,472.4,83,73,0.897916667,0.700119048,-0.006845238,0.295238095,0.431845238,0.220059524,0.62827381,0.760416667
1989,04,1910.4274193548388,0404167,177922,353.05,472.4,83,73,0.897916667,0.700119048,-0.006845238,0.295238095,0.431845238,0.220059524,0.62827381,0.760416667
1989,04,1910.4274193548388,0400559,177536,353.05,472.4,83,73,0.897916667,0.700119048,-0.006845238,0.295238095,0.431845238,0.220059524,0.62827381,0.760416667
1989,04,1910.4274193548388,0400639,205019,353.05,472.4,83,73,0.897916667,0.700119048,-0.006845238,0.295238095,0.431845238,0.220059524,0.62827381,0.760416667
1989,04,1910.4274193548388,0405057,205019,353.05,472.4,83,73,0.897916667,0.700119048,-0.006845238,0.295238095,0.431845238,0.220059524,0.62827381,0.760416667
1989,05,1910.4274193548388,0500991,205012,381,449.58,55,51,0.899626168,0.650093458,-0.031214953,0.264579439,0.245327103,0.012616822,0.55,0.618037383
1989,05,1910.4274193548388,0502131,178186,381,449.58,55,51,0.899626168,0.650093458,-0.031214953,0.264579439,0.245327103,0.012616822,0.55,0.618037383
1989,05,1910.4274193548388,0504081,178348,381,449.58,55,51,0.899626168,0.650093458,-0.031214953,0.264579439,0.245327103,0.012616822,0.55,0.618037383
1989,05,1910.4274193548388,0500796,178283,381,449.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,06,1910.4274193548388,0602105,180974,164.2666667,343.7333333,63,58,0.9111,0.6454,0.0388,0.3624,0.1625,-0.017,0.4484,0.4889
1989,06,1910.4274193548388,0604256,178467,164.2666667,343.7333333,63,58,0.9111,0.6454,0.0388,0.3624,0.1625,-0.017,0.4484,0.4889
1989,06,1910.4274193548388,0604255,178467,164.2666667,343.7333333,63,58,0.9111,0.6454,0.0388,0.3624,0.1625,-0.017,0.4484,0.4889
1989,07,1897.5456989247311,0700812,181805,NA,NA,160,135,0.743865546,0.467647059,-0.03789916,0.268319328,-0.087647059,-0.213277311,0.041428571,0.057478992
1989,07,1897.5456989247311,0702108,181545,NA,NA,160,135,0.743865546,0.467647059,-0.03789916,0.268319328,-0.087647059,-0.213277311,0.041428571,0.057478992
1989,07,1897.5456989247311,0700859,181545,NA,NA,160,135,0.743865546,0.467647059,-0.03789916,0.268319328,-0.087647059,-0.213277311,0.041428571,0.057478992
1989,07,1897.5456989247311,0703391,181805,NA,NA,160,135,0.743865546,0.467647059,-0.03789916,0.268319328,-0.087647059,-0.213277311,0.041428571,0.057478992
1989,08,1889.6505376344087,0801000,201759,NA,NA,160,135,1.211022727,0.564962121,0.268787879,0.469810606,0.539204545,0.318409091,0.577007576,0.578484848
1989,08,1889.6505376344087,0801180,185069,NA,NA,160,135,1.211022727,0.564962121,0.268787879,0.469810606,0.539204545,0.318409091,0.577007576,0.578484848
1989,08,1889.6505376344087,0801020,201759,NA,NA,160,135,1.211022727,0.564962121,0.268787879,0.469810606,0.539204545,0.318409091,0.577007576,0.578484848
1989,08,1889.6505376344087,0808159,201759,NA,NA,160,135,1.211022727,0.564962121,0.268787879,0.469810606,0.539204545,0.318409091,0.577007576,0.578484848
1989,09,1926.997311827957,0902107,182308,NA,NA,160,135,0.843709677,0.456129032,0.019354839,0.296129032,0.094032258,-0.01983871,0.281935484,0.191935484
1989,09,1926.997311827957,0904288,182148,NA,NA,160,135,0.843709677,0.456129032,0.019354839,0.296129032,0.094032258,-0.01983871,0.281935484,0.191935484
1989,09,1926.997311827957,0901591,182308,NA,NA,160,135,0.843709677,0.456129032,0.019354839,0.296129032,0.094032258,-0.01983871,0.281935484,0.191935484
1989,09,1926.997311827957,0905632,182308,NA,NA,160,135,0.843709677,0.456129032,0.019354839,0.296129032,0.094032258,-0.01983871,0.281935484,0.191935484
1989,23,1888.1424731182797,2300679,183803,307.3,408.9,NA,NA,1.022169492,0.837932203,0.235491525,0.752338983,0.175525424,0.015016949,-0.097152542,0.04640678
1989,23,1888.1424731182797,2302103,183790,307.3,408.9,NA,NA,1.022169492,0.837932203,0.235491525,0.752338983,0.175525424,0.015016949,-0.097152542,0.04640678
1989,23,1888.1424731182797,2302119,183410,307.3,408.9,NA,NA,1.022169492,0.837932203,0.235491525,0.752338983,0.175525424,0.015016949,-0.097152542,0.04640678
1989,64,1894.814516129032,6400503,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6402411,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6499999,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6405603,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6405603,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6405603,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6406695,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6406695,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,64,1894.814516129032,6406695,201759,199.8166667,331.05,361,317,0.961403162,0.730533597,0.08812253,0.125256917,0.682094862,0.697094862,1.073754941,1.130434783
1989,80,1889.0618279569892,8002107,182383,NA,NA,160,135,0.944632353,0.690294118,0.299264706,0.573235294,0.311176471,0.182794118,0.225588235,0.285
1989,80,1889.0618279569892,8002126,183481,NA,NA,160,135,0.944632353,0.690294118,0.299264706,0.573235294,0.311176471,0.182794118,0.225588235,0.285
1989,80,1889.0618279569892,8003550,201759,NA,NA,160,135,0.944632353,0.690294118,0.299264706,0.573235294,0.311176471,0.182794118,0.225588235,0.285
1990,01,1904.104838709677,0100839,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0100843,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0102003,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0108327,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0108327,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0108327,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0110900,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0110900,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,01,1904.104838709677,0110900,201759,386.5,386.5,470,450,-1.219171548,-0.943531381,-0.897983264,-1.409589958,-0.174644351,-0.736778243,0.175690377,-0.162192469
1990,02,1907.220430107527,0200740,201759,386.5,386.5,470,450,-1.354263158,-0.995473684,-0.825052632,-1.476631579,-0.263,-0.708421053,0.049052632,-0.222473684
1990,02,1907.220430107527,0201015,201759,386.5,386.5,470,450,-1.354263158,-0.995473684,-0.825052632,-1.476631579,-0.263,-0.708421053,0.049052632,-0.222473684
1990,02,1907.220430107527,0203375,184959,386.5,386.5,470,450,-1.354263158,-0.995473684,-0.825052632,-1.476631579,-0.263,-0.708421053,0.049052632,-0.222473684
1990,02,1907.220430107527,0203936,201759,386.5,386.5,470,450,-1.354263158,-0.995473684,-0.825052632,-1.476631579,-0.263,-0.708421053,0.049052632,-0.222473684
1990,02,1907.220430107527,0203936,201759,386.5,386.5,470,450,-1.354263158,-0.995473684,-0.825052632,-1.476631579,-0.263,-0.708421053,0.049052632,-0.222473684
1990,02,1907.220430107527,0208828,201759,386.5,386.5,470,450,-1.354263158,-0.995473684,-0.825052632,-1.476631579,-0.263,-0.708421053,0.049052632,-0.222473684
1990,02,1907.220430107527,0208828,201759,386.5,386.5,470,450,-1.354263158,-0.995473684,-0.825052632,-1.476631579,-0.263,-0.708421053,0.049052632,-0.222473684
1990,04,1909.3091397849464,0400766,205019,514.35,514.35,116,125,-1.13875,-0.794047619,-0.721309524,-1.216369048,-0.230178571,-0.673214286,0.187083333,-0.112678571
